"id","activity_data","inventory_value_id","datasource_id","metadata","created","last_updated","co2eq","co2eq_years","activity_data_jsonb","id-2","activity_units","activity_value","co2eq-2","sub_category_id","inventory_id","created-2","last_updated-2","datasource_id-2","co2eq_years-2","gpc_reference_number","sector_id","unavailable_reason","unavailable_explanation","sub_sector_id","input_methodology","id-3","inventory_value_id-2","emissions_factor_id","gas","gas_amount","activity_value_id","id-4","emissions_per_activity","url","units","created-3","last_updated-3","gpc_reference_number-2","gas-2","region","year","reference","inventory_id-2","metadata-2","formula_name","methodology_id","actor_id","methodology_name"
"d33e9a96-d725-4f2a-acd3-d54086f725d0",NULL,"51d7b33f-2bef-4f0c-aba5-9a9dbf913662",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:02:40.148","2024-10-23 19:02:40.153","836293",100,"{""ch4_amount"": 1, ""co2_amount"": 836000, ""n2o_amount"": 1, ""biological-treatment-outboundary-treatment-type"": ""treatment-type-composting"", ""direct-measure-biological-treatment-outboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","51d7b33f-2bef-4f0c-aba5-9a9dbf913662",NULL,NULL,"836293","70d968e6-e9f7-37d8-94e1-8197e6f8332b","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:02:40.144","2024-10-23 19:02:40.151",NULL,100,"III.2.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","a8baeb06-0ab2-3215-a93e-2fcbe0e8f8a9","direct-measure","56bb3a09-723f-450d-8809-9b8ea41f5a8f","51d7b33f-2bef-4f0c-aba5-9a9dbf913662","f9c26ca6-ed4c-465b-a662-a3020a646c7b","N2O","1","d33e9a96-d725-4f2a-acd3-d54086f725d0","f9c26ca6-ed4c-465b-a662-a3020a646c7b","1",NULL,"","2024-10-23 19:02:40.16","2024-10-23 19:02:40.16","III.2.3","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"d33e9a96-d725-4f2a-acd3-d54086f725d0",NULL,"51d7b33f-2bef-4f0c-aba5-9a9dbf913662",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:02:40.148","2024-10-23 19:02:40.153","836293",100,"{""ch4_amount"": 1, ""co2_amount"": 836000, ""n2o_amount"": 1, ""biological-treatment-outboundary-treatment-type"": ""treatment-type-composting"", ""direct-measure-biological-treatment-outboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","51d7b33f-2bef-4f0c-aba5-9a9dbf913662",NULL,NULL,"836293","70d968e6-e9f7-37d8-94e1-8197e6f8332b","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:02:40.144","2024-10-23 19:02:40.151",NULL,100,"III.2.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","a8baeb06-0ab2-3215-a93e-2fcbe0e8f8a9","direct-measure","2be0fefa-3d3b-43e8-bb7c-fde6960233ac","51d7b33f-2bef-4f0c-aba5-9a9dbf913662","ea2f9e34-af42-4e68-baac-9c99e7aa228b","CH4","1","d33e9a96-d725-4f2a-acd3-d54086f725d0","ea2f9e34-af42-4e68-baac-9c99e7aa228b","1",NULL,"","2024-10-23 19:02:40.154","2024-10-23 19:02:40.154","III.2.3","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"d97131ec-0f46-40c6-8554-d21460529b82",NULL,"29b70b6a-69eb-4871-9d1f-3123c89bf758",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 17:58:26.61","2024-10-23 17:58:26.63","398702",100,"{""ch4_amount"": 1, ""co2_amount"": 398409, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""residential-building-type"": ""residential-building-type-all"", ""residential-building-fuel-type"": ""fuel-type-liquefied-petroleum-gases""}","29b70b6a-69eb-4871-9d1f-3123c89bf758",NULL,NULL,"398702","58a9822a-fae0-3831-9f8b-4ec1fb48a54f","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 15:54:50.361","2024-10-23 17:58:26.628",NULL,100,"I.1.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","abe4c7b0-242d-3ed2-a146-48885d6fb38d","direct-measure","2f21c343-31bc-427a-922a-28a247ffc32c","29b70b6a-69eb-4871-9d1f-3123c89bf758","7c8c518f-3c73-48c7-bae6-04d0f5142c8c","N2O","1","d97131ec-0f46-40c6-8554-d21460529b82","7c8c518f-3c73-48c7-bae6-04d0f5142c8c","1",NULL,"","2024-10-23 17:58:26.638","2024-10-23 17:58:26.638","I.1.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"d97131ec-0f46-40c6-8554-d21460529b82",NULL,"29b70b6a-69eb-4871-9d1f-3123c89bf758",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 17:58:26.61","2024-10-23 17:58:26.63","398702",100,"{""ch4_amount"": 1, ""co2_amount"": 398409, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""residential-building-type"": ""residential-building-type-all"", ""residential-building-fuel-type"": ""fuel-type-liquefied-petroleum-gases""}","29b70b6a-69eb-4871-9d1f-3123c89bf758",NULL,NULL,"398702","58a9822a-fae0-3831-9f8b-4ec1fb48a54f","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 15:54:50.361","2024-10-23 17:58:26.628",NULL,100,"I.1.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","abe4c7b0-242d-3ed2-a146-48885d6fb38d","direct-measure","9f1820df-e44e-4e90-9ae5-86a2a71a210a","29b70b6a-69eb-4871-9d1f-3123c89bf758","03f65bf1-ccb1-421d-8dd6-295583484fcf","CH4","1","d97131ec-0f46-40c6-8554-d21460529b82","03f65bf1-ccb1-421d-8dd6-295583484fcf","1",NULL,"","2024-10-23 17:58:26.631","2024-10-23 17:58:26.631","I.1.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"d97131ec-0f46-40c6-8554-d21460529b82",NULL,"29b70b6a-69eb-4871-9d1f-3123c89bf758",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 17:58:26.61","2024-10-23 17:58:26.63","398702",100,"{""ch4_amount"": 1, ""co2_amount"": 398409, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""residential-building-type"": ""residential-building-type-all"", ""residential-building-fuel-type"": ""fuel-type-liquefied-petroleum-gases""}","29b70b6a-69eb-4871-9d1f-3123c89bf758",NULL,NULL,"398702","58a9822a-fae0-3831-9f8b-4ec1fb48a54f","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 15:54:50.361","2024-10-23 17:58:26.628",NULL,100,"I.1.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","abe4c7b0-242d-3ed2-a146-48885d6fb38d","direct-measure","9c53afca-e30e-479a-81aa-fceaf453bc31","29b70b6a-69eb-4871-9d1f-3123c89bf758","3b7a5158-4477-4182-8c11-f5c5c7a1d9ce","CO2","398409","d97131ec-0f46-40c6-8554-d21460529b82","3b7a5158-4477-4182-8c11-f5c5c7a1d9ce","398409",NULL,"","2024-10-23 17:58:26.635","2024-10-23 17:58:26.635","I.1.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"dbd08ea3-5a75-40da-8bc9-0e774ab20247",NULL,"b56264aa-d848-4ee5-8516-fb42b0bef4d0",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:00:33.595","2024-10-23 18:00:33.619","403119",100,"{""ch4_amount"": 1, ""co2_amount"": 402826, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""residential-building-type"": ""building-type-all"", ""residential-building-energy-usage"": ""energy-usage-electricity""}","b56264aa-d848-4ee5-8516-fb42b0bef4d0",NULL,NULL,"403119","6cf6f15d-536a-37dc-90c7-7d7ea75b5d01","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 17:51:51.951","2024-10-23 18:00:33.617",NULL,100,"I.1.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","abe4c7b0-242d-3ed2-a146-48885d6fb38d","direct-measure","94a1550d-cd97-4ed6-b726-330537567f11","b56264aa-d848-4ee5-8516-fb42b0bef4d0","45b4d61c-e468-45ad-8cf7-c11c0e8047bd","CO2","402826","dbd08ea3-5a75-40da-8bc9-0e774ab20247","45b4d61c-e468-45ad-8cf7-c11c0e8047bd","402826",NULL,"","2024-10-23 18:00:33.623","2024-10-23 18:00:33.623","I.1.2","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"dbd08ea3-5a75-40da-8bc9-0e774ab20247",NULL,"b56264aa-d848-4ee5-8516-fb42b0bef4d0",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:00:33.595","2024-10-23 18:00:33.619","403119",100,"{""ch4_amount"": 1, ""co2_amount"": 402826, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""residential-building-type"": ""building-type-all"", ""residential-building-energy-usage"": ""energy-usage-electricity""}","b56264aa-d848-4ee5-8516-fb42b0bef4d0",NULL,NULL,"403119","6cf6f15d-536a-37dc-90c7-7d7ea75b5d01","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 17:51:51.951","2024-10-23 18:00:33.617",NULL,100,"I.1.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","abe4c7b0-242d-3ed2-a146-48885d6fb38d","direct-measure","18d2d55c-e22a-4fc7-9b95-94ea245be604","b56264aa-d848-4ee5-8516-fb42b0bef4d0","e0f4c12c-5032-4bb1-aa2e-dc4ad8f399bd","CH4","1","dbd08ea3-5a75-40da-8bc9-0e774ab20247","e0f4c12c-5032-4bb1-aa2e-dc4ad8f399bd","1",NULL,"","2024-10-23 18:00:33.62","2024-10-23 18:00:33.62","I.1.2","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"dbd08ea3-5a75-40da-8bc9-0e774ab20247",NULL,"b56264aa-d848-4ee5-8516-fb42b0bef4d0",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:00:33.595","2024-10-23 18:00:33.619","403119",100,"{""ch4_amount"": 1, ""co2_amount"": 402826, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""residential-building-type"": ""building-type-all"", ""residential-building-energy-usage"": ""energy-usage-electricity""}","b56264aa-d848-4ee5-8516-fb42b0bef4d0",NULL,NULL,"403119","6cf6f15d-536a-37dc-90c7-7d7ea75b5d01","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 17:51:51.951","2024-10-23 18:00:33.617",NULL,100,"I.1.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","abe4c7b0-242d-3ed2-a146-48885d6fb38d","direct-measure","35ba7ac2-3858-4144-a451-aca3b0f991a2","b56264aa-d848-4ee5-8516-fb42b0bef4d0","ab5177d0-d2e0-4925-a96c-d15745d7b849","N2O","1","dbd08ea3-5a75-40da-8bc9-0e774ab20247","ab5177d0-d2e0-4925-a96c-d15745d7b849","1",NULL,"","2024-10-23 18:00:33.625","2024-10-23 18:00:33.625","I.1.2","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"f60e0b8d-af4e-4b6b-84ea-945dd3d66f89",NULL,"719fcf92-d736-4998-9fe0-df0b79a9878d",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:28:21.077","2024-10-23 18:28:21.098","284293",100,"{""ch4_amount"": 1, ""co2_amount"": 284000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""non-specific-sources-type"": ""type-stationary"", ""non-specific-sources-fuel-type"": ""fuel-type-all""}","719fcf92-d736-4998-9fe0-df0b79a9878d",NULL,NULL,"284293","758d20ca-7085-3bd5-ac65-96299b28358e","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:28:21.073","2024-10-23 18:28:21.096",NULL,100,"I.6.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","cfc4d8de-2b90-376c-b9d7-446aaf2d8eeb","direct-measure","048e389f-03cb-464e-8949-1f151d84a67c","719fcf92-d736-4998-9fe0-df0b79a9878d","746b99aa-acbc-42d8-97ac-82689f42a2a3","N2O","1","f60e0b8d-af4e-4b6b-84ea-945dd3d66f89","746b99aa-acbc-42d8-97ac-82689f42a2a3","1",NULL,"","2024-10-23 18:28:21.112","2024-10-23 18:28:21.112","I.6.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"f60e0b8d-af4e-4b6b-84ea-945dd3d66f89",NULL,"719fcf92-d736-4998-9fe0-df0b79a9878d",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:28:21.077","2024-10-23 18:28:21.098","284293",100,"{""ch4_amount"": 1, ""co2_amount"": 284000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""non-specific-sources-type"": ""type-stationary"", ""non-specific-sources-fuel-type"": ""fuel-type-all""}","719fcf92-d736-4998-9fe0-df0b79a9878d",NULL,NULL,"284293","758d20ca-7085-3bd5-ac65-96299b28358e","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:28:21.073","2024-10-23 18:28:21.096",NULL,100,"I.6.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","cfc4d8de-2b90-376c-b9d7-446aaf2d8eeb","direct-measure","60fd312a-62fb-4bec-b859-236a6f8c6d62","719fcf92-d736-4998-9fe0-df0b79a9878d","2ec20aee-6aba-4042-8639-720f780a9d01","CH4","1","f60e0b8d-af4e-4b6b-84ea-945dd3d66f89","2ec20aee-6aba-4042-8639-720f780a9d01","1",NULL,"","2024-10-23 18:28:21.103","2024-10-23 18:28:21.103","I.6.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"f60e0b8d-af4e-4b6b-84ea-945dd3d66f89",NULL,"719fcf92-d736-4998-9fe0-df0b79a9878d",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:28:21.077","2024-10-23 18:28:21.098","284293",100,"{""ch4_amount"": 1, ""co2_amount"": 284000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""non-specific-sources-type"": ""type-stationary"", ""non-specific-sources-fuel-type"": ""fuel-type-all""}","719fcf92-d736-4998-9fe0-df0b79a9878d",NULL,NULL,"284293","758d20ca-7085-3bd5-ac65-96299b28358e","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:28:21.073","2024-10-23 18:28:21.096",NULL,100,"I.6.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","cfc4d8de-2b90-376c-b9d7-446aaf2d8eeb","direct-measure","48a8093c-065e-4650-aabb-1f2ed132121e","719fcf92-d736-4998-9fe0-df0b79a9878d","7a93807c-e309-438d-930b-8ed2194ac91a","CO2","284000","f60e0b8d-af4e-4b6b-84ea-945dd3d66f89","7a93807c-e309-438d-930b-8ed2194ac91a","284000",NULL,"","2024-10-23 18:28:21.107","2024-10-23 18:28:21.107","I.6.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
