id,actor_id,year,sector,gpc_refno,gas,emissions_quantity,units
544ae0f6-a2ee-3951-9129-5babb39097cd,ES PEV,2019,Residential,I.1.1,co2,35953887,kg
c72c3cca-3bbc-338b-8833-9639a4d1dc1a,ES PEV,2019,Power,I.4.1,co2,31813748,kg
2e7b23d8-3f82-389e-bd17-c483bc34b197,ES PEV,2019,Ground Transport,II.1.1,co2,87235768,kg
67d83a33-98ab-3410-9e6d-93f3dd0f95d4,ES PEV,2019,Aviation,II.4.1,co2,3430118,kg
ec7ac7e0-4867-3c6d-b280-283a32ed7d62,ES PEV,2019,Industry,IV.1,co2,58933735,kg
7c8e8cff-f2c1-3adf-b75a-24ce17ba4324,ES PEV,2020,Residential,I.1.1,co2,42654189,kg
bbdf53b6-34ee-3da0-b283-a14ab474a9f5,ES PEV,2020,Power,I.4.1,co2,29282049,kg
bf04480d-8927-3afe-95c8-886da584ccae,ES PEV,2020,Ground Transport,II.1.1,co2,84277197,kg
401e0903-4eef-3754-8d46-eadc0c6cb2af,ES PEV,2020,Aviation,II.4.1,co2,1775764,kg
275f9721-65a3-32ab-be50-fac8749a506a,ES PEV,2020,Industry,IV.1,co2,62807961,kg
7e1114be-8bc8-392f-88fc-7fdcc515f120,ES PEV,2021,Residential,I.1.1,co2,36395852,kg
933657e3-e2f1-32e7-b56e-a12a5ebfb85a,ES PEV,2021,Power,I.4.1,co2,24803385,kg
1d344a02-0c30-3472-a992-1e7a47c0717e,ES PEV,2021,Ground Transport,II.1.1,co2,90307639,kg
15b6ed77-8f36-3b61-995d-d2037df4f18c,ES PEV,2021,Aviation,II.4.1,co2,2512826,kg
dbbcb261-0e8c-39ca-84c7-ca94638e4d02,ES PEV,2021,Industry,IV.1,co2,57056839,kg
ab7fd639-a771-3bcf-8148-0a30941d4609,ES PON,2019,Residential,I.1.1,co2,27137855,kg
5cf2a736-5b5c-32ea-a9eb-f99c4d59d985,ES PON,2019,Ground Transport,II.1.1,co2,121553333,kg
9435bf49-2f6f-3de3-b047-c40852392deb,ES PON,2019,Aviation,II.4.1,co2,4284260,kg
cae49865-bca6-3b49-bd85-4c6f0aff4ccf,ES PON,2019,Industry,IV.1,co2,50252708,kg
63a01cc0-c1ae-3d2c-9d20-44403f74121b,ES PON,2020,Residential,I.1.1,co2,39348812,kg
bfd98c99-0027-3fd6-b921-3a1fe3232c54,ES PON,2020,Ground Transport,II.1.1,co2,143530996,kg
2c2df85e-7b23-34ae-9391-5d229175fd03,ES PON,2020,Aviation,II.4.1,co2,2073037,kg
7c40f75c-3317-3da7-b094-03103b29a4a0,ES PON,2020,Industry,IV.1,co2,64724233,kg
80181087-7cb2-312f-8e81-e6996b874b4b,ES PON,2021,Residential,I.1.1,co2,27471449,kg
a0043242-547a-30bc-b3ce-0f40225a36fb,ES PON,2021,Ground Transport,II.1.1,co2,125833623,kg
39de8a49-e844-3412-9a55-54812178fdee,ES PON,2021,Aviation,II.4.1,co2,2771093,kg
c319813c-e79c-3a8c-8e84-ce1b6705c029,ES PON,2021,Industry,IV.1,co2,48751779,kg
3ad7ab75-4a1a-3926-855f-a8e49de6bfc7,ES RUS,2019,Residential,I.1.1,co2,118378750,kg
3d3235b5-1b4c-307e-ae1c-8cdbfc0b1453,ES RUS,2019,Power,I.4.1,co2,413680324,kg
8c52a577-6382-3e78-9a20-0a3510869488,ES RUS,2019,Ground Transport,II.1.1,co2,123565871,kg
f2a4eaed-8691-3b64-9034-ddf94b609b99,ES RUS,2019,Aviation,II.4.1,co2,119219909,kg
190dc946-ed3e-3779-83ea-1502a5fe26d4,ES RUS,2019,Industry,IV.1,co2,147522081,kg
3d998abd-fc06-306d-a1c7-f0fc1733a840,ES RUS,2020,Residential,I.1.1,co2,133734864,kg
0fd16c5e-e24f-3f13-b296-58aed43f7e50,ES RUS,2020,Power,I.4.1,co2,368216893,kg
1c8fc213-34cb-3dd7-9659-f5a80135af23,ES RUS,2020,Ground Transport,II.1.1,co2,113938762,kg
91fb1192-eb62-32d0-97c0-c0ad3f0b97e4,ES RUS,2020,Aviation,II.4.1,co2,52950000,kg
cae91162-61e7-3a2c-be64-6e01b33d3b48,ES RUS,2020,Industry,IV.1,co2,150681562,kg
993cac70-fd9b-36e4-96d2-382392ab34c4,ES RUS,2021,Residential,I.1.1,co2,119833929,kg
70cf2711-1954-30cb-9058-d63bf808ee08,ES RUS,2021,Power,I.4.1,co2,322350094,kg
fcf629a7-d5ac-3da1-b937-a3434a88cb9a,ES RUS,2021,Ground Transport,II.1.1,co2,127917000,kg
65e763ba-3f78-383d-ac82-cae1b07454c5,ES RUS,2021,Aviation,II.4.1,co2,65100079,kg
2143deb6-afb9-39b2-ab64-bc7bb8131e82,ES RUS,2021,Industry,IV.1,co2,142822684,kg
7ad68b57-5f3b-30d4-848d-58623e05cf5e,ES SDR,2019,Residential,I.1.1,co2,173819275,kg
c31779bd-6008-34fb-8d5e-19d77993e837,ES SDR,2019,Power,I.4.1,co2,349323261,kg
dbf0bdb5-a37d-3fad-b4b3-8fede97bd1e1,ES SDR,2019,Ground Transport,II.1.1,co2,207719097,kg
64f32cab-3e97-337a-a981-472708ebc9ef,ES SDR,2019,Aviation,II.4.1,co2,34932927,kg
c8cf0427-6e94-31e4-8c20-8d033e85739f,ES SDR,2019,Industry,IV.1,co2,239857417,kg
3a4cb141-5a06-3f2f-8103-40758652c93b,ES SDR,2020,Residential,I.1.1,co2,381412549,kg
1770a931-1d1c-3487-8ad4-713f2253e47a,ES SDR,2020,Power,I.4.1,co2,599980906,kg
10a4be9d-26c8-3acd-acad-4666393dec72,ES SDR,2020,Ground Transport,II.1.1,co2,371869603,kg
eb5b7984-ab41-3859-9bad-469dc84edad8,ES SDR,2020,Aviation,II.4.1,co2,16927128,kg
923e0cf9-123d-350d-b390-7746e29c640a,ES SDR,2020,Industry,IV.1,co2,474911036,kg
42b3028b-1447-3854-9ff4-ab25c22ef3a7,ES SDR,2021,Residential,I.1.1,co2,175955970,kg
b1a9b208-4604-3741-926a-7679546c7e71,ES SDR,2021,Power,I.4.1,co2,272351228,kg
8bf2212b-806b-3f23-8ab6-ac59ec665f0e,ES SDR,2021,Ground Transport,II.1.1,co2,214880109,kg
33137ff5-d78f-38fa-b0d2-e04a49814947,ES SDR,2021,Aviation,II.4.1,co2,22655823,kg
e5bc3cd8-291e-3ca5-a86a-1361bb67f7c2,ES SDR,2021,Industry,IV.1,co2,232216776,kg
b10bf2b8-930c-3840-ba0b-0c9aaaf594f2,ES TAR,2019,Residential,I.1.1,co2,144359571,kg
708110dc-6453-36c2-b4ef-b41f52bcab38,ES TAR,2019,Power,I.4.1,co2,619986230,kg
cef09319-0445-3679-b918-5b469d51ad8f,ES TAR,2019,Ground Transport,II.1.1,co2,143058435,kg
761f4dbd-4470-3901-ade6-234266cfba99,ES TAR,2019,Aviation,II.4.1,co2,20184987,kg
e9b93b95-4dcd-3b9f-b432-a1591651edde,ES TAR,2019,Industry,IV.1,co2,175740593,kg
88bf4e5e-fd45-3438-8ce9-fbe052d111bb,ES TAR,2020,Residential,I.1.1,co2,163042120,kg
f34337aa-b9d8-37ad-a30b-432f26d99559,ES TAR,2020,Power,I.4.1,co2,552343041,kg
1b6d2259-1ce7-3eb6-9fd4-fd757d824004,ES TAR,2020,Ground Transport,II.1.1,co2,131913791,kg
d6d208dc-5ed1-301b-8179-3a64811dee1f,ES TAR,2020,Aviation,II.4.1,co2,9270148,kg
d7973e82-7434-351e-95bb-676ae7300cf1,ES TAR,2020,Industry,IV.1,co2,179626982,kg
31a0a3a2-8250-384d-a1c1-ae7541a8b729,ES TAR,2021,Residential,I.1.1,co2,122797722,kg
04fa0e3c-e072-32d6-8182-7ebc203c0698,ES TAR,2021,Power,I.4.1,co2,483438113,kg
38fc309e-49e8-3da3-abb9-3d12a166a695,ES TAR,2021,Ground Transport,II.1.1,co2,148095535,kg
74e4af38-0de8-3821-94bd-66015dddf39d,ES TAR,2021,Aviation,II.4.1,co2,11796025,kg
51a8ea0c-9850-302a-a91f-e988f25f30ae,ES TAR,2021,Industry,IV.1,co2,170133781,kg
597e9a2d-cce8-337a-805a-ccb62dfd3cee,ES TOL,2019,Residential,I.1.1,co2,65289417,kg
647ee202-9d5e-36c6-8a49-01410fa6cd43,ES TOL,2019,Ground Transport,II.1.1,co2,102033900,kg
02f337ff-0a8b-3d64-8a5e-53a7a1dce85e,ES TOL,2019,Aviation,II.4.1,co2,20246007,kg
24d244eb-0543-314f-b35c-3242273d9846,ES TOL,2019,Industry,IV.1,co2,94676510,kg
9210e0ca-b45d-3645-9406-25c53873feed,ES TOL,2020,Residential,I.1.1,co2,88622791,kg
8d3e54f7-35a9-3cf6-925d-ce12be91c3a7,ES TOL,2020,Ground Transport,II.1.1,co2,113027635,kg
b9f259bd-e01a-30eb-a972-a88f7371c363,ES TOL,2020,Aviation,II.4.1,co2,9369778,kg
ce0a3457-c7b3-3306-9c92-4aa25e56e78f,ES TOL,2020,Industry,IV.1,co2,116448348,kg
fea1e4b4-6db0-3811-99e0-b37b576a0e16,ES TOL,2021,Residential,I.1.1,co2,54456890,kg
d1996905-619d-36ea-a95d-3ec2a108e6d3,ES TOL,2021,Ground Transport,II.1.1,co2,105626838,kg
b5388cce-cb0b-3e2f-a3b4-64c102db442c,ES TOL,2021,Aviation,II.4.1,co2,12013255,kg
013210ad-bb4e-3f9d-81de-312e0b9b4164,ES TOL,2021,Industry,IV.1,co2,91668130,kg
6fbf3230-9f3f-3622-9690-015560415a52,ES VGO,2019,Residential,I.1.1,co2,72120881,kg
01d31fe2-c009-3d51-a92e-6ee8b7906916,ES VGO,2019,Power,I.4.1,co2,3450836,kg
a8d64ff5-7fdd-3752-ad5c-af8ef76b57f3,ES VGO,2019,Ground Transport,II.1.1,co2,81773771,kg
01b5d262-fec0-3dab-98c6-c030a1b57691,ES VGO,2019,Aviation,II.4.1,co2,36070899,kg
c134be96-dea7-324d-bcda-98aabc0a45a5,ES VGO,2019,Industry,IV.1,co2,95992208,kg
740bc069-d409-3dd7-960d-f9510732685a,ES VGO,2020,Residential,I.1.1,co2,85561201,kg
f75b03ac-fbf9-3b50-9e5f-0fb19408cf08,ES VGO,2020,Power,I.4.1,co2,3152134,kg
e607a58d-3b1e-3dcd-93a5-ab50bca3307c,ES VGO,2020,Ground Transport,II.1.1,co2,79000441,kg
12a7cd55-69ee-33b6-9f8a-9be4027d1d3c,ES VGO,2020,Aviation,II.4.1,co2,17942260,kg
eb36f222-aba6-3b18-8095-e58bdaa0652f,ES VGO,2020,Industry,IV.1,co2,102308954,kg
870df0e0-893f-3503-938a-89193a9a2e15,ES VGO,2021,Residential,I.1.1,co2,73007431,kg
4c0b6a75-b255-3401-b6b8-e2db26aef0c1,ES VGO,2021,Power,I.4.1,co2,2694962,kg
a8f5705d-f854-3354-a6f0-c6661d3c10c1,ES VGO,2021,Ground Transport,II.1.1,co2,84653300,kg
75c1c650-abaf-33b1-b83d-a319f4c69a3c,ES VGO,2021,Aviation,II.4.1,co2,24569694,kg
5f6ae272-ffb3-3b24-9253-0ec040ffa59c,ES VGO,2021,Industry,IV.1,co2,92934554,kg
c2f6e930-d910-3ced-b654-9da8208eb902,ES VLC,2019,Residential,I.1.1,co2,832921951,kg
7448e2cd-6f48-3ff2-9942-0812dc5a1781,ES VLC,2019,Power,I.4.1,co2,79802388,kg
9eaf19dd-6e4e-3949-bda6-16e5b6c59b5e,ES VLC,2019,Ground Transport,II.1.1,co2,328373741,kg
43603f58-a50a-31f2-b8c0-6ea20a2c37c8,ES VLC,2019,Aviation,II.4.1,co2,12777398,kg
afb610ef-6837-3969-b232-d55539b9210a,ES VLC,2019,Industry,IV.1,co2,683426398,kg
865c3220-6a01-3e42-83fe-f41e5e4fcda8,ES VLC,2020,Residential,I.1.1,co2,822901172,kg
f5c064cf-a321-3d85-b9ec-ddf77d4d7545,ES VLC,2020,Power,I.4.1,co2,61777026,kg
390eef69-c0f0-3c81-97b8-37394fe23aab,ES VLC,2020,Ground Transport,II.1.1,co2,292672841,kg
690906b4-85fa-351f-a105-1a138da65950,ES VLC,2020,Aviation,II.4.1,co2,6238874,kg
90567394-e67d-300d-9c36-05f35a0d6d27,ES VLC,2020,Industry,IV.1,co2,614673886,kg
9e43f4dd-f2e8-3ad3-8d27-f643f3c0a55d,ES VLC,2021,Residential,I.1.1,co2,843160709,kg
ce6b51bc-58c3-3afd-adf8-f6cae0213307,ES VLC,2021,Power,I.4.1,co2,62322417,kg
94086d4e-afd8-3f99-9263-56d03a776db1,ES VLC,2021,Ground Transport,II.1.1,co2,339934314,kg
9f61831a-4163-36f7-bf03-20a4a6ab5dc8,ES VLC,2021,Aviation,II.4.1,co2,8407120,kg
bda78456-089e-3848-93d7-ec07c00dd992,ES VLC,2021,Industry,IV.1,co2,661655154,kg
8a34b6f5-451f-3cc4-95bb-2d58895b59c6,ES ZMR,2019,Residential,I.1.1,co2,5398494,kg
3d02ab36-bc37-307c-b8f8-b0e099c105bc,ES ZMR,2019,Ground Transport,II.1.1,co2,18024752,kg
112dc56e-0d14-3117-8c7e-aa79f8809918,ES ZMR,2019,Aviation,II.4.1,co2,1868479,kg
3245d85e-5106-34b5-a490-acb40b1bd01b,ES ZMR,2019,Industry,IV.1,co2,11070968,kg
ce21f983-c681-3e19-b3b6-66e2c390f0ca,ES ZMR,2020,Residential,I.1.1,co2,7827603,kg
a9b1a8eb-8865-30cb-b3d9-8be454e254be,ES ZMR,2020,Ground Transport,II.1.1,co2,21283749,kg
83bbb99f-45f6-380e-96a7-f93a60a3e231,ES ZMR,2020,Aviation,II.4.1,co2,850318,kg
9fbb8a62-aba3-36af-bcea-1a25a870db60,ES ZMR,2020,Industry,IV.1,co2,14110788,kg
f84894ec-e8ec-38c3-944e-5ac46b0acc80,ES ZMR,2021,Residential,I.1.1,co2,5464856,kg
e35eb79e-aa7f-353d-a139-7ecdd9451e33,ES ZMR,2021,Ground Transport,II.1.1,co2,18659463,kg
f49bfa97-6467-3bc9-8e3d-fad0b980e9c4,ES ZMR,2021,Aviation,II.4.1,co2,1072156,kg
8d4abf85-34b1-385e-9e2d-3817dd624007,ES ZMR,2021,Industry,IV.1,co2,10746844,kg
772c6ca3-9b7b-31e5-994f-63fa5cabed31,FI KUO,2019,Residential,I.1.1,co2,67829391,kg
e117aa8c-5b6b-3d00-91ce-159ae1220f86,FI KUO,2019,Power,I.4.1,co2,334826780,kg
774f2932-d93f-3d06-80ad-3ce6baef9d70,FI KUO,2019,Ground Transport,II.1.1,co2,168250457,kg
49bb653c-4461-3e4d-88bb-d20713c5d4e5,FI KUO,2019,Aviation,II.4.1,co2,6887569,kg
8d5e27d0-0892-3791-bf07-5ed2bbc3624b,FI KUO,2019,Industry,IV.1,co2,254935134,kg
612aa101-29a1-3b84-bb71-f5cd0f370d95,FI KUO,2020,Residential,I.1.1,co2,67771547,kg
e6852b88-e45f-365b-83a0-2c4d767c065e,FI KUO,2020,Power,I.4.1,co2,299097903,kg
72afbdb7-f418-30b6-a1e5-d30f8b9e33e4,FI KUO,2020,Ground Transport,II.1.1,co2,163689425,kg
2fde4d8e-7231-3e36-8b8d-27b2f149a78c,FI KUO,2020,Aviation,II.4.1,co2,3375852,kg
dbad2df1-90e4-39f9-a2ef-ff1551c3342f,FI KUO,2020,Industry,IV.1,co2,241138008,kg
74db29fe-b9fc-3d18-a437-991cbb0d5a8a,FI KUO,2021,Residential,I.1.1,co2,73807839,kg
040fe075-9e77-379c-8c33-f6be2a9f344a,FI KUO,2021,Power,I.4.1,co2,308485899,kg
6f4cfab6-e2f4-384d-b52b-7fff3714a300,FI KUO,2021,Ground Transport,II.1.1,co2,168126113,kg
cb5f9bd6-001a-36e9-87ae-55ec68110539,FI KUO,2021,Aviation,II.4.1,co2,4107936,kg
f6188b5d-d196-33a2-94be-2c36198dc5ff,FI KUO,2021,Industry,IV.1,co2,263442323,kg
291f96e5-7eb5-3cb9-9ee7-032f914b14a8,GR CHQ,2019,Residential,I.1.1,co2,20309972,kg
9278dec9-05be-3d9b-a379-89778090835c,GR CHQ,2019,Ground Transport,II.1.1,co2,37940146,kg
6d86f0e3-c49f-3657-8a4d-8893bef04052,GR CHQ,2019,Industry,IV.1,co2,23655872,kg
e3c0b005-da61-32d0-8457-c433e3a47cc7,GR CHQ,2020,Residential,I.1.1,co2,20171658,kg
8a4dc009-67b7-3940-8ac9-2052fce909d7,GR CHQ,2020,Ground Transport,II.1.1,co2,36880268,kg
b8c12c5c-0fbc-3242-9184-8c5b500e8925,GR CHQ,2020,Industry,IV.1,co2,22543372,kg
4e2681a0-50a3-3379-994d-9a4900ba14a1,GR CHQ,2021,Residential,I.1.1,co2,21791694,kg
52d58e09-4cf6-3640-96ca-bd14201d6b9a,GR CHQ,2021,Ground Transport,II.1.1,co2,37913690,kg
98863250-4126-3cea-aa46-ff3656f0a1d3,GR CHQ,2021,Aviation,II.4.1,co2,802670,kg
5f39b83e-ff18-3fb2-875b-9a2e6d316fc0,GR CHQ,2021,Industry,IV.1,co2,24506801,kg
8c153f54-8f26-341e-86ae-70c681e1d707,GR GPA,2019,Residential,I.1.1,co2,36284640,kg
de2f7dc0-cf58-3551-8d4d-46276e15e5ff,GR GPA,2019,Ground Transport,II.1.1,co2,57482613,kg
f1beef0f-e438-31a2-b4b3-07e39166cb6f,GR GPA,2019,Industry,IV.1,co2,41003215,kg
6252b5a8-917c-3207-8cf3-7f8b42999d78,GR GPA,2020,Residential,I.1.1,co2,36037538,kg
d7630a30-b990-313e-a3b2-20471221ff4d,GR GPA,2020,Ground Transport,II.1.1,co2,55957376,kg
9d9b9a88-900c-358f-b1c0-4d81f95ccb10,GR GPA,2020,Industry,IV.1,co2,39075336,kg
bbab56e5-d43a-3328-ac1f-451f7580ac23,GR GPA,2021,Residential,I.1.1,co2,38931802,kg
7214a0e3-5fc9-307c-841d-3165b918b1d5,GR GPA,2021,Ground Transport,II.1.1,co2,57426843,kg
36c625b5-6bed-3c7c-b555-7313583a5a8e,GR GPA,2021,Aviation,II.4.1,co2,367590,kg
372b769c-a2ee-3c16-b25f-deb3e4cf7738,GR GPA,2021,Industry,IV.1,co2,42478590,kg
646d1110-4768-3e30-8dd9-93351ef0334d,HU BUD,2019,Residential,I.1.1,co2,3340463869,kg
476a546d-1679-3b06-8cde-bb92845be3f2,HU BUD,2019,Power,I.4.1,co2,1347141998,kg
a9638473-d955-3b99-aa4d-0ad6f2df2104,HU BUD,2019,Ground Transport,II.1.1,co2,799805306,kg
f5c4ebf0-92ad-339b-95af-02946ed0f546,HU BUD,2019,Industry,IV.1,co2,1691367494,kg
f1249695-4473-3ea9-8bc7-5d0b48908a32,HU BUD,2020,Residential,I.1.1,co2,3315873952,kg
c63ceb5e-30e0-3658-a998-78cfe4e58c30,HU BUD,2020,Power,I.4.1,co2,1201474609,kg
78cd90ed-b84e-3d5f-bca3-be83f10ee36f,HU BUD,2020,Ground Transport,II.1.1,co2,777465875,kg
dc953677-e1de-3288-af4c-fcdf6d65de8e,HU BUD,2020,Industry,IV.1,co2,1614479136,kg
a0f71ebe-2378-3875-859d-416e72d14680,HU BUD,2021,Residential,I.1.1,co2,3573716697,kg
2fc86c8e-054b-36a8-9084-7a9556b97cd7,HU BUD,2021,Power,I.4.1,co2,1225286820,kg
6eb50a9e-f8ca-3cfa-ae66-c70805068d0e,HU BUD,2021,Ground Transport,II.1.1,co2,799246843,kg
7c195c6e-661d-3e3e-b1a6-49d19eed7c27,HU BUD,2021,Aviation,II.4.1,co2,242932143,kg
9b94973b-e491-34b2-a077-6ea8fe7fddfc,HU BUD,2021,Industry,IV.1,co2,1751306232,kg
bfc34e9f-c729-31ce-be2d-576f6180e27b,HU DEB,2019,Residential,I.1.1,co2,244702139,kg
aaa39a3d-9715-35c2-b42c-83eb8c8ee43f,HU DEB,2019,Power,I.4.1,co2,375518959,kg
5f619ec5-391d-309c-9492-73d700c1a94b,HU DEB,2019,Ground Transport,II.1.1,co2,180282475,kg
ef3676b1-0887-3696-a905-37ac05a2e02a,HU DEB,2019,Industry,IV.1,co2,207864497,kg
595028fa-a385-3256-90ea-e6993f395367,HU DEB,2020,Residential,I.1.1,co2,242900825,kg
0eaf0669-2fc6-3301-b40f-b35ef4de58a6,HU DEB,2020,Power,I.4.1,co2,337701321,kg
f55bfa90-f0cc-3f0c-bd33-ba82547f0931,HU DEB,2020,Ground Transport,II.1.1,co2,175246161,kg
1b04d28e-e686-355e-8ceb-b57312f7ac49,HU DEB,2020,Industry,IV.1,co2,198380802,kg
904700a1-8045-313f-9af2-6744f33414e2,HU DEB,2021,Residential,I.1.1,co2,261788829,kg
f013a20b-14d3-329b-9b20-2b5006c0679f,HU DEB,2021,Power,I.4.1,co2,344359402,kg
ace2beed-716f-38e4-b4a0-e9c2f7a929c3,HU DEB,2021,Ground Transport,II.1.1,co2,180156763,kg
c276e387-6e0f-3274-93e3-07475168439e,HU DEB,2021,Aviation,II.4.1,co2,2233929,kg
529a0f52-9523-31f5-b831-d9dab3d1676e,HU DEB,2021,Industry,IV.1,co2,215227283,kg
1a05ba2c-9d29-305f-9468-86b296d1b4d4,HU EGR,2019,Residential,I.1.1,co2,28336635,kg
f8ef117c-429b-38e1-9ddd-2e6049f8fe51,HU EGR,2019,Power,I.4.1,co2,441398,kg
a8cab6b8-1797-3b63-bb3b-dd478d8aae39,HU EGR,2019,Ground Transport,II.1.1,co2,14772149,kg
3c214671-b9e9-3a5a-98ea-35a8f11158da,HU EGR,2019,Industry,IV.1,co2,25722418,kg
8d3105db-921a-398f-b96b-2120910d9df3,HU EGR,2020,Residential,I.1.1,co2,28128043,kg
b3bdf701-2bc7-31c2-a112-e316c62d4609,HU EGR,2020,Power,I.4.1,co2,397341,kg
d03930eb-e4a8-30ca-9722-da11fec86bab,HU EGR,2020,Ground Transport,II.1.1,co2,14359477,kg
d2f6b2fd-8173-3055-abc2-fa04f4ea6eda,HU EGR,2020,Industry,IV.1,co2,24552755,kg
f4be5578-955a-391b-8c56-cba91dbfcc8d,HU EGR,2021,Residential,I.1.1,co2,30315282,kg
37f157cb-bc86-32a1-b86c-8671111ff88b,HU EGR,2021,Power,I.4.1,co2,404286,kg
5b8520f4-0780-39fd-b80f-894e8749ab86,HU EGR,2021,Ground Transport,II.1.1,co2,14761848,kg
82d86df7-17c8-32d0-a5f2-b614bfc3ebdb,HU EGR,2021,Aviation,II.4.1,co2,859272,kg
fbdc8916-ea7d-3092-a32a-e47dc8e02d63,HU EGR,2021,Industry,IV.1,co2,26633955,kg
4e81ee27-e4f1-3f7d-83bd-1e6bb8d5965c,HU GYO,2019,Residential,I.1.1,co2,51604241,kg
9c8de0d1-4b46-303a-957f-51f8741ee962,HU GYO,2019,Power,I.4.1,co2,9961931,kg
05a94e4b-b05b-352a-8b2a-e0e8647a4d57,HU GYO,2019,Ground Transport,II.1.1,co2,56390056,kg
8d3d262b-b0a9-3536-9807-2dfa7a1491a5,HU GYO,2019,Industry,IV.1,co2,39417030,kg
146a8b27-2826-32b3-941b-e36b94a47e24,HU GYO,2020,Residential,I.1.1,co2,51224369,kg
4a16dc56-8987-3af4-a960-416b5dec7120,HU GYO,2020,Power,I.4.1,co2,8962576,kg
d7953e3d-1467-344b-81b8-d2a6407784c5,HU GYO,2020,Ground Transport,II.1.1,co2,54814764,kg
8e448348-4358-307a-af88-38c63f61af5d,HU GYO,2020,Industry,IV.1,co2,37624794,kg
96fda222-42d5-3f10-a4f6-c7d1875a8650,HU GYO,2021,Residential,I.1.1,co2,55207584,kg
9806948a-06e9-3b73-8b1b-11414c6065eb,HU GYO,2021,Power,I.4.1,co2,9122514,kg
e4608a88-b330-3ed2-b38b-f464c6442e9c,HU GYO,2021,Ground Transport,II.1.1,co2,56350735,kg
94adae60-105c-38b4-9e3c-02895f571ef8,HU GYO,2021,Aviation,II.4.1,co2,3306972,kg
23387560-9dfb-327d-ae5f-97e2a8dd305a,HU GYO,2021,Industry,IV.1,co2,40813831,kg
ad596ab1-5126-3669-95f9-31e0bae31bae,HU KCS,2019,Residential,I.1.1,co2,95247130,kg
5d78a06d-acb2-3159-ae32-5efc6e7e23a0,HU KCS,2019,Power,I.4.1,co2,1173505,kg
93ceaac9-df73-3442-b3e2-68468c46d119,HU KCS,2019,Ground Transport,II.1.1,co2,90739054,kg
d27411dc-07c2-3a9f-8815-3bf062210983,HU KCS,2019,Industry,IV.1,co2,85505956,kg
a238eac6-2e2b-3e00-b14d-56338e695b21,HU KCS,2020,Residential,I.1.1,co2,94545993,kg
da49340c-5bde-360a-b065-388861559656,HU KCS,2020,Power,I.4.1,co2,1051486,kg
430f356c-845e-3dbd-b7a9-1c4a2ffc1a62,HU KCS,2020,Ground Transport,II.1.1,co2,88204177,kg
9bf4396c-0646-3bf9-9018-9bfec56cf63b,HU KCS,2020,Industry,IV.1,co2,81615615,kg
c5fb0883-94f0-3470-89b1-aeeeb0b406a1,HU KCS,2021,Residential,I.1.1,co2,101897902,kg
1a2c94db-d71e-30d6-af3c-2b6aecb43432,HU KCS,2021,Power,I.4.1,co2,1081789,kg
edd96097-baea-3814-bc13-0ec26bae9b0f,HU KCS,2021,Ground Transport,II.1.1,co2,90675782,kg
58be0277-4f9f-37d6-966b-e4ee0417dc5a,HU KCS,2021,Aviation,II.4.1,co2,7214555,kg
1526fc48-deb4-3256-86ff-009771665a36,HU KCS,2021,Industry,IV.1,co2,88535823,kg
818ae854-6078-38b8-a382-9d1f01da8c85,HU MCQ,2019,Residential,I.1.1,co2,81815699,kg
06ad5fb2-f532-31fc-a452-29a9d2af0979,HU MCQ,2019,Power,I.4.1,co2,2788469,kg
3ff234ae-0de3-386e-a75d-aae93f935f62,HU MCQ,2019,Ground Transport,II.1.1,co2,84353697,kg
06f86793-bba3-30ba-8f45-3c4a9a0e0e4e,HU MCQ,2019,Industry,IV.1,co2,207766881,kg
ed6327bd-b70e-3639-8147-ccfe9c9e86e6,HU MCQ,2020,Residential,I.1.1,co2,81213432,kg
e40606f6-52f6-3bf3-bca9-e50124db8797,HU MCQ,2020,Power,I.4.1,co2,2498528,kg
12e6910b-11f7-3603-ab33-d751ad76222b,HU MCQ,2020,Ground Transport,II.1.1,co2,81997202,kg
54bd539a-65c0-3763-8a2f-2e5e584639e2,HU MCQ,2020,Industry,IV.1,co2,198148215,kg
74002340-9419-34df-90cb-fda43be6f421,HU MCQ,2021,Residential,I.1.1,co2,87528601,kg
9a737cbc-a6b2-3aa3-9c69-63eafa227ba7,HU MCQ,2021,Power,I.4.1,co2,2570535,kg
87e59b4b-e2e2-3672-a614-3385d5ea13a0,HU MCQ,2021,Ground Transport,II.1.1,co2,84294877,kg
b4fbf98c-0caf-3d1d-8365-909c10a997a3,HU MCQ,2021,Aviation,II.4.1,co2,575828,kg
42d44f21-57b6-3af5-8d81-87656f0a004c,HU MCQ,2021,Industry,IV.1,co2,215189874,kg
d24b4394-76e7-33e3-a918-2f5e8ad4f90a,HU SOP,2019,Residential,I.1.1,co2,64603100,kg
6a217852-989b-3d27-8330-4814629935b0,HU SOP,2019,Power,I.4.1,co2,18837868,kg
0d5f89e5-57c2-3dc5-8898-5f6d1a45ec93,HU SOP,2019,Ground Transport,II.1.1,co2,94157828,kg
1792508a-9c32-32b8-ba8d-f3c67c96a36d,HU SOP,2019,Industry,IV.1,co2,68147749,kg
93ae5098-b2e7-3b62-9312-c571198a4631,HU SOP,2020,Residential,I.1.1,co2,63883138,kg
8cf54098-d854-3801-86e0-05813c7471e8,HU SOP,2020,Power,I.4.1,co2,16814487,kg
c75035e7-b81a-373b-b4f2-8ee8f4fab917,HU SOP,2020,Ground Transport,II.1.1,co2,91603527,kg
